income,loan_amount,dti_ratio,credit_score,employment_years,num_open_accounts,home_ownership,loan_purpose,region_risk_index,age_group,gender,region,default,split
35783,17214,0.6466,736,2.8,7,RENT,major_purchase,0.5538,18-25,F,east,1,train
59256,32826,0.4541,580,8.9,6,MORTGAGE,home_improvement,0.1945,26-40,M,north,0,train
92129,34401,0.2295,586,14.0,4,OWN,major_purchase,0.4922,41-60,F,south,0,train
105258,36290,0.2257,621,4.9,4,MORTGAGE,debt_consolidation,0.5501,41-60,M,east,1,train
20748,6862,0.3318,480,19.2,5,MORTGAGE,debt_consolidation,0.6433,26-40,F,east,1,validation
63405,27230,0.3279,595,3.1,2,MORTGAGE,debt_consolidation,0.3416,41-60,M,south,1,test
58090,13775,0.1558,721,9.3,7,OWN,home_improvement,0.7589,26-40,M,west,0,train
47294,2778,0.059,748,10.6,3,RENT,debt_consolidation,0.1022,18-25,M,north,0,train
29509,8455,0.2737,660,9.7,7,RENT,small_business,0.6355,41-60,M,east,1,train
50329,32491,0.7201,749,4.9,5,RENT,small_business,0.2052,60+,M,north,0,train
68300,7585,0.1516,641,3.1,3,RENT,major_purchase,0.6661,41-60,F,east,1,test
36578,17539,0.6005,713,4.6,10,MORTGAGE,major_purchase,0.3533,18-25,M,south,1,train
32066,4688,0.0791,627,7.3,6,RENT,debt_consolidation,0.6665,41-60,F,east,0,train
50501,24213,0.4104,674,4.9,3,OWN,debt_consolidation,0.1498,26-40,M,north,0,train
64798,36449,0.3541,676,8.7,6,OWN,home_improvement,0.2751,26-40,M,north,0,train
88155,23164,0.176,660,1.5,6,MORTGAGE,home_improvement,0.3589,18-25,F,south,0,train
52625,15713,0.1749,701,8.4,3,MORTGAGE,home_improvement,0.5751,41-60,M,east,0,train
42691,6492,0.2047,640,17.8,3,OWN,home_improvement,0.5698,26-40,F,east,1,train
111152,47914,0.5393,671,5.9,4,OWN,major_purchase,0.3959,26-40,F,south,0,train
86117,27768,0.1856,669,10.5,4,MORTGAGE,medical,0.3079,41-60,M,south,0,train
39467,20724,0.7154,685,12.0,7,MORTGAGE,small_business,0.3496,18-25,F,south,1,train
56914,5745,0.0892,771,4.0,4,MORTGAGE,major_purchase,0.5028,60+,F,east,0,train
50398,32395,0.689,643,8.8,6,RENT,debt_consolidation,0.4664,41-60,M,south,0,validation
49552,16459,0.4608,732,4.8,6,RENT,medical,0.5811,60+,M,east,0,validation
64571,11439,0.1198,601,2.2,8,MORTGAGE,medical,0.8147,26-40,F,west,1,train
91512,39516,0.2551,621,3.5,7,RENT,major_purchase,0.183,26-40,F,north,1,train
108329,62481,0.6907,603,3.7,3,RENT,debt_consolidation,0.3736,60+,F,south,0,test
60296,5873,0.1286,643,1.1,4,RENT,debt_consolidation,0.5911,26-40,M,east,0,train
100211,57669,0.4544,699,9.5,5,RENT,home_improvement,0.2789,26-40,F,south,0,test
54041,9364,0.1073,740,6.4,7,MORTGAGE,debt_consolidation,0.4343,60+,F,south,1,train
32195,8029,0.3037,754,4.6,8,RENT,small_business,0.365,41-60,F,south,1,train
23172,11355,0.2496,727,1.1,3,OWN,medical,0.1352,41-60,F,north,0,test
51062,24942,0.6174,615,10.0,3,MORTGAGE,debt_consolidation,0.7081,18-25,M,west,0,test
54220,20138,0.2398,753,13.2,3,MORTGAGE,major_purchase,0.4034,26-40,F,south,0,train
30234,11278,0.2807,654,16.0,8,RENT,major_purchase,0.2058,41-60,M,north,0,train
48221,28942,0.4557,791,10.1,3,OWN,medical,0.5245,41-60,M,east,0,train
122140,42140,0.2872,671,9.6,7,OWN,debt_consolidation,0.1812,26-40,F,north,0,train
111226,19958,0.184,786,17.0,8,RENT,debt_consolidation,0.7683,26-40,F,west,0,train
76094,40066,0.5646,699,11.4,7,RENT,small_business,0.5028,26-40,F,east,1,validation
45947,15553,0.1772,612,3.1,7,OWN,major_purchase,0.6151,60+,F,east,1,train
47606,29063,0.4372,810,7.6,5,MORTGAGE,debt_consolidation,0.7635,18-25,F,west,1,validation
118078,79213,0.75,697,5.6,4,MORTGAGE,debt_consolidation,0.3932,26-40,M,south,0,train
67193,12139,0.2091,686,5.0,7,OWN,home_improvement,0.2827,41-60,F,south,0,train
18000,4146,0.1669,675,13.1,5,RENT,medical,0.4869,41-60,F,east,1,train
59988,5405,0.0463,573,4.3,2,MORTGAGE,home_improvement,0.3912,26-40,F,south,0,train
62748,18646,0.192,731,7.5,3,RENT,debt_consolidation,0.8014,60+,M,west,0,validation
20542,13185,0.5275,692,3.5,6,MORTGAGE,debt_consolidation,0.5011,26-40,M,south,1,validation
99964,35397,0.3279,759,0.6,8,RENT,home_improvement,0.408,26-40,F,south,1,train
41255,4938,0.1012,640,3.2,10,MORTGAGE,debt_consolidation,0.8659,26-40,F,west,0,train
47824,5831,0.0719,702,3.4,4,MORTGAGE,debt_consolidation,0.1747,41-60,M,north,1,validation
52980,24676,0.5919,753,0.8,8,MORTGAGE,small_business,0.6509,18-25,M,east,1,train
84049,32358,0.3782,633,5.4,8,MORTGAGE,debt_consolidation,0.3941,41-60,M,south,1,train
83460,11044,0.0977,677,9.5,7,RENT,debt_consolidation,0.2127,18-25,M,north,0,test
36072,20200,0.6136,633,2.1,4,MORTGAGE,major_purchase,0.4244,26-40,F,south,0,train
91467,17326,0.2532,698,13.6,4,MORTGAGE,major_purchase,0.5379,26-40,M,east,0,train
55486,31685,0.5424,577,5.4,1,MORTGAGE,home_improvement,0.2726,41-60,F,north,0,train
71293,25370,0.1912,723,10.8,5,OWN,home_improvement,0.6026,41-60,F,east,0,test
72527,36722,0.5284,611,13.0,5,RENT,debt_consolidation,0.2768,26-40,F,north,0,train
63924,38332,0.4818,648,13.6,10,RENT,home_improvement,0.1896,41-60,M,north,1,train
78596,30431,0.437,580,7.5,4,MORTGAGE,major_purchase,0.5183,60+,F,south,0,train
55068,7470,0.121,679,12.9,4,RENT,debt_consolidation,0.277,60+,F,north,0,train
39064,17976,0.6309,666,7.8,4,OWN,home_improvement,0.3191,41-60,F,north,0,test
60547,8859,0.1536,712,14.0,5,RENT,home_improvement,0.4426,41-60,M,south,0,train
46930,10953,0.1208,733,6.4,6,RENT,small_business,0.3436,26-40,F,south,0,train
61657,14546,0.2988,673,6.4,9,MORTGAGE,debt_consolidation,0.5416,26-40,M,east,0,train
31891,12758,0.3828,654,2.7,5,RENT,major_purchase,0.7677,18-25,F,west,1,train
51195,25000,0.4791,792,1.8,4,MORTGAGE,medical,0.7685,41-60,M,west,1,test
27113,4741,0.2193,574,9.6,3,MORTGAGE,home_improvement,0.4211,26-40,F,south,0,validation
45021,19641,0.3426,545,2.0,7,RENT,home_improvement,0.2017,41-60,M,north,0,test
38633,16835,0.258,713,5.6,2,MORTGAGE,major_purchase,0.3083,41-60,F,south,0,test
53113,12153,0.2359,751,14.4,8,MORTGAGE,debt_consolidation,0.7512,26-40,F,west,1,test
52892,22053,0.4461,683,4.5,8,RENT,major_purchase,0.4282,60+,M,south,0,train
40534,9037,0.1373,707,11.3,4,OWN,debt_consolidation,0.1846,26-40,F,north,0,validation
46934,11775,0.217,766,15.8,3,RENT,debt_consolidation,0.8228,26-40,M,west,0,validation
20155,8274,0.4816,675,1.5,6,MORTGAGE,debt_consolidation,0.7361,26-40,F,west,0,train
24701,1834,0.0441,744,0.7,6,RENT,major_purchase,0.4228,41-60,F,south,0,validation
50126,15534,0.2173,728,2.5,5,RENT,debt_consolidation,0.558,26-40,F,east,0,test
52601,6932,0.1263,626,11.6,6,MORTGAGE,medical,0.7761,26-40,M,west,0,test
82957,52490,0.414,671,1.2,3,RENT,debt_consolidation,0.2835,41-60,F,south,1,test
50381,6600,0.1362,577,7.8,3,RENT,major_purchase,0.519,26-40,M,east,0,train
59465,5701,0.0957,748,10.4,5,MORTGAGE,debt_consolidation,0.2367,18-25,F,north,0,train
47007,17125,0.4083,618,7.2,4,MORTGAGE,major_purchase,0.8839,41-60,F,west,0,train
50133,33961,0.75,731,5.2,2,MORTGAGE,medical,0.536,60+,F,east,1,train
84798,58325,0.7483,638,9.4,3,RENT,debt_consolidation,0.2122,26-40,F,north,0,test
42905,26117,0.4396,668,15.6,4,RENT,debt_consolidation,0.5908,41-60,F,east,1,test
56184,8602,0.1883,764,12.7,5,OWN,medical,0.3774,26-40,M,south,0,train
40144,14194,0.2905,582,1.0,2,OWN,debt_consolidation,0.9106,26-40,F,west,0,train
28175,9564,0.4651,653,2.7,6,MORTGAGE,debt_consolidation,0.9066,41-60,F,west,1,train
48354,2419,0.0456,661,1.8,5,RENT,major_purchase,0.4521,26-40,F,south,0,train
41037,5991,0.1287,730,7.2,7,OWN,home_improvement,0.856,41-60,F,west,0,validation
71709,22881,0.1646,736,8.0,3,OWN,home_improvement,0.1491,41-60,F,north,0,validation
55458,2356,0.0375,583,28.3,6,RENT,medical,0.5774,26-40,M,east,0,train
158251,39703,0.3443,629,3.8,7,MORTGAGE,debt_consolidation,0.5128,41-60,M,east,1,train
77109,20727,0.3686,719,5.2,4,RENT,home_improvement,0.8088,60+,F,west,0,train
57087,10262,0.1279,535,8.5,6,RENT,home_improvement,0.2885,26-40,F,north,0,test
43512,3657,0.0921,713,5.2,5,RENT,medical,0.5547,26-40,M,east,0,train
90401,51324,0.6929,603,2.2,7,RENT,debt_consolidation,0.4289,18-25,M,south,1,train
21495,8229,0.3969,591,4.6,9,OWN,debt_consolidation,0.2961,26-40,F,north,1,validation
75456,35941,0.3519,796,5.3,5,MORTGAGE,debt_consolidation,0.1989,18-25,M,north,0,train
31563,14453,0.4746,650,1.8,2,MORTGAGE,home_improvement,0.7893,18-25,M,west,0,train
36466,18238,0.324,702,7.2,6,MORTGAGE,home_improvement,0.2209,18-25,M,north,0,train
68464,32316,0.3309,615,15.7,3,MORTGAGE,debt_consolidation,0.1636,60+,F,north,0,train
61306,32042,0.328,669,4.9,5,RENT,home_improvement,0.8705,60+,M,west,1,test
52130,8455,0.1781,797,2.9,2,MORTGAGE,major_purchase,0.8534,26-40,M,west,0,train
38480,18769,0.6073,565,2.8,4,MORTGAGE,debt_consolidation,0.501,41-60,M,east,0,test
43338,8185,0.2151,654,3.1,6,RENT,home_improvement,0.8466,60+,F,west,0,train
65880,31899,0.3047,692,7.5,5,RENT,medical,0.8406,26-40,M,west,1,validation
52343,15781,0.394,693,13.3,2,RENT,major_purchase,0.2087,41-60,M,north,0,test
75232,39770,0.604,732,6.1,5,RENT,debt_consolidation,0.9039,26-40,F,west,1,train
89467,31388,0.423,714,9.8,2,RENT,home_improvement,0.6263,41-60,M,east,0,train
90648,20635,0.1638,693,7.8,8,MORTGAGE,debt_consolidation,0.2436,26-40,M,north,0,test
74941,36118,0.2974,613,15.3,3,MORTGAGE,small_business,0.8943,26-40,M,west,1,test
94907,58291,0.5524,683,4.4,6,RENT,home_improvement,0.6154,41-60,M,east,1,validation
64122,6316,0.1056,662,4.8,2,OWN,home_improvement,0.6111,26-40,F,east,0,train
34141,5940,0.2361,757,3.7,5,MORTGAGE,debt_consolidation,0.8172,41-60,M,west,1,train
75978,48473,0.3566,840,4.3,6,MORTGAGE,debt_consolidation,0.9498,41-60,F,west,0,train
56478,36951,0.75,634,4.3,6,OWN,medical,0.4298,18-25,F,south,0,train
103590,17220,0.1943,673,7.2,4,RENT,home_improvement,0.7579,18-25,F,west,0,train
131674,80025,0.75,672,0.5,1,MORTGAGE,home_improvement,0.8113,18-25,M,west,1,train
34984,4819,0.0907,608,1.8,7,RENT,major_purchase,0.7954,60+,M,west,1,train
58856,32096,0.5985,698,3.6,4,RENT,debt_consolidation,0.2792,41-60,M,north,0,train
37010,26139,0.4532,638,8.1,6,MORTGAGE,debt_consolidation,0.7552,18-25,F,east,1,train
45998,5942,0.1658,840,4.0,4,RENT,debt_consolidation,0.6307,60+,M,east,0,train
106119,59082,0.3092,753,11.8,3,MORTGAGE,debt_consolidation,0.734,41-60,M,west,1,train
47473,25543,0.6903,686,4.4,10,MORTGAGE,medical,0.8653,41-60,F,west,0,train
83259,19851,0.2653,600,6.9,5,MORTGAGE,medical,0.8256,18-25,M,west,0,train
73828,41154,0.3131,683,12.8,6,MORTGAGE,debt_consolidation,0.1458,60+,F,north,0,train
52113,29184,0.3788,633,16.3,5,RENT,debt_consolidation,0.7848,41-60,F,west,0,test
34036,19316,0.75,715,8.4,8,MORTGAGE,major_purchase,0.8903,18-25,F,west,1,train
47630,20918,0.5101,634,4.5,5,OWN,debt_consolidation,0.144,18-25,M,north,0,train
33996,17890,0.3399,738,7.6,4,RENT,medical,0.4569,41-60,M,south,1,train
50500,10620,0.1901,577,2.3,1,MORTGAGE,medical,0.7536,26-40,F,west,1,train
36715,5343,0.1883,718,14.7,7,MORTGAGE,home_improvement,0.4455,26-40,M,south,0,train
24652,8553,0.3923,787,9.5,5,RENT,debt_consolidation,0.6334,18-25,F,east,1,train
31717,23103,0.6378,693,5.0,4,MORTGAGE,debt_consolidation,0.3484,60+,F,south,1,validation
69919,30313,0.2569,550,4.3,4,RENT,home_improvement,0.5524,26-40,M,east,1,train
46975,23730,0.3302,612,8.0,3,RENT,medical,0.8866,26-40,F,west,1,validation
53960,33996,0.544,764,12.5,4,MORTGAGE,small_business,0.1852,26-40,F,north,0,train
70206,39880,0.7082,671,4.6,3,MORTGAGE,home_improvement,0.4112,26-40,F,east,1,train
47628,22235,0.2859,657,1.8,3,RENT,major_purchase,0.6034,26-40,M,east,1,test
29865,13217,0.4178,694,8.4,5,RENT,debt_consolidation,0.2385,41-60,F,north,0,test
28325,14549,0.5126,662,12.0,6,RENT,debt_consolidation,0.5242,18-25,M,east,1,train
56355,32153,0.2896,726,4.3,6,MORTGAGE,home_improvement,0.5756,41-60,F,east,0,train
24872,5873,0.1377,636,8.9,6,MORTGAGE,small_business,0.6141,26-40,M,east,1,test
34392,19689,0.3498,700,10.3,2,RENT,debt_consolidation,0.6658,41-60,M,east,1,train
40280,16926,0.3235,559,4.4,4,MORTGAGE,home_improvement,0.1823,41-60,M,north,0,train
50577,10587,0.1722,765,5.3,2,MORTGAGE,home_improvement,0.4308,26-40,F,south,0,train
30508,7048,0.3217,645,12.7,9,RENT,major_purchase,0.6718,41-60,F,east,1,train
69086,13111,0.2407,583,4.3,5,RENT,debt_consolidation,0.1249,41-60,F,north,0,train
18000,8616,0.5354,646,5.6,5,RENT,debt_consolidation,0.7709,18-25,F,west,1,train
74256,34380,0.3296,644,8.2,7,MORTGAGE,debt_consolidation,0.4168,60+,F,south,0,validation
30727,16270,0.5579,626,6.9,5,MORTGAGE,home_improvement,0.8171,60+,F,west,1,validation
58568,24874,0.2663,699,2.7,3,MORTGAGE,home_improvement,0.5957,41-60,F,east,0,validation
34248,13603,0.2517,672,4.0,3,RENT,debt_consolidation,0.5594,18-25,M,east,0,train
68520,17122,0.1928,742,9.8,5,RENT,debt_consolidation,0.1872,26-40,M,north,0,validation
70825,27917,0.2173,700,3.8,6,RENT,debt_consolidation,0.147,26-40,M,north,0,train
37715,22944,0.37,602,4.0,8,OWN,small_business,0.453,41-60,M,east,1,validation
76155,19289,0.3472,622,2.8,5,MORTGAGE,major_purchase,0.5903,26-40,F,east,1,train
60910,27831,0.3536,582,4.7,4,MORTGAGE,debt_consolidation,0.8979,18-25,M,west,0,test
33682,3488,0.0802,683,12.3,5,RENT,major_purchase,0.5396,41-60,M,east,0,train
46050,20336,0.5301,672,12.2,5,RENT,home_improvement,0.9513,41-60,M,west,1,validation
32846,10441,0.2908,525,2.7,2,OWN,home_improvement,0.2556,26-40,F,north,1,train
65511,41730,0.6128,753,7.2,2,RENT,medical,0.3867,41-60,M,south,1,train
84907,40064,0.3294,734,8.3,8,MORTGAGE,major_purchase,0.1555,26-40,F,north,0,validation
82479,10810,0.1408,634,5.9,3,MORTGAGE,debt_consolidation,0.4097,18-25,F,south,1,train
38631,10669,0.1981,612,1.7,1,RENT,home_improvement,0.1835,60+,M,north,0,train
22992,1000,0.0483,747,2.8,6,MORTGAGE,small_business,0.4318,18-25,F,south,0,train
57327,20595,0.1919,699,17.1,6,RENT,medical,0.2513,26-40,M,north,0,train
29399,13244,0.5424,663,6.2,4,RENT,major_purchase,0.2967,60+,M,north,1,validation
68850,44572,0.75,685,16.4,5,RENT,small_business,0.6415,18-25,M,east,1,train
70290,39369,0.5478,640,6.4,5,MORTGAGE,debt_consolidation,0.1888,41-60,F,north,0,test
60537,14974,0.2524,784,13.9,4,RENT,debt_consolidation,0.7366,26-40,F,west,0,validation
43087,23340,0.6192,753,7.0,3,OWN,home_improvement,0.158,41-60,F,north,0,validation
77951,16900,0.1396,573,4.3,5,MORTGAGE,debt_consolidation,0.2072,41-60,F,north,1,train
32897,17386,0.4807,713,1.2,9,OWN,home_improvement,0.582,26-40,M,east,0,train
43335,3986,0.127,696,4.6,6,MORTGAGE,major_purchase,0.1437,26-40,F,north,0,test
47464,17819,0.2545,737,19.3,4,RENT,home_improvement,0.1035,41-60,M,north,0,validation
46854,18015,0.38,721,18.6,3,RENT,debt_consolidation,0.3971,41-60,F,south,0,test
45457,24468,0.2816,633,5.4,2,RENT,home_improvement,0.2434,26-40,F,south,1,train
39588,3810,0.064,706,10.2,3,RENT,small_business,0.6942,60+,F,west,1,train
59160,30372,0.711,613,8.1,9,RENT,home_improvement,0.7896,26-40,F,west,0,train
68200,16420,0.2699,592,3.0,1,MORTGAGE,home_improvement,0.7483,41-60,M,west,1,test
84627,41285,0.2834,658,15.8,4,RENT,debt_consolidation,0.5069,18-25,M,east,1,validation
84206,15150,0.2498,735,3.8,6,MORTGAGE,home_improvement,0.3796,26-40,M,south,0,test
137238,32818,0.3123,661,4.6,3,RENT,home_improvement,0.4731,26-40,M,south,0,train
23490,4336,0.1905,658,3.8,6,MORTGAGE,home_improvement,0.1615,60+,M,north,0,train
74380,40510,0.7463,601,1.7,7,RENT,home_improvement,0.2174,26-40,M,north,1,validation
31820,4851,0.1353,645,3.3,5,MORTGAGE,debt_consolidation,0.1005,18-25,F,north,0,test
87644,39943,0.2707,812,4.0,2,MORTGAGE,debt_consolidation,0.8401,26-40,M,west,0,train
41989,22364,0.5077,740,2.9,6,RENT,debt_consolidation,0.1686,26-40,M,north,1,train
27247,13594,0.5737,599,2.2,4,MORTGAGE,major_purchase,0.5622,26-40,M,east,1,train
36394,5376,0.128,762,2.0,5,OWN,home_improvement,0.5981,26-40,M,east,0,train
63508,5822,0.1146,741,3.6,3,RENT,small_business,0.3827,60+,M,south,0,train
56644,23270,0.4536,752,2.9,8,RENT,medical,0.2242,26-40,F,north,1,test
59167,13802,0.2049,786,25.4,4,RENT,small_business,0.6222,26-40,F,east,0,test
84744,54316,0.4214,646,10.5,6,RENT,medical,0.8771,26-40,F,west,0,validation
47931,16574,0.3974,816,1.7,6,OWN,debt_consolidation,0.2722,18-25,M,north,0,train
41661,12131,0.3219,641,13.7,8,RENT,major_purchase,0.8056,26-40,F,west,1,train
70963,21685,0.1579,710,7.0,4,RENT,debt_consolidation,0.1409,26-40,M,north,0,validation
56414,32314,0.465,740,3.7,3,MORTGAGE,major_purchase,0.223,26-40,M,north,0,train
126540,41841,0.3724,765,11.0,5,RENT,debt_consolidation,0.1728,26-40,F,north,0,test
23948,10948,0.3059,607,2.1,5,MORTGAGE,debt_consolidation,0.4097,18-25,M,south,1,validation
35489,8920,0.2654,707,18.8,3,RENT,home_improvement,0.3876,26-40,M,south,0,train
154777,23840,0.112,676,3.8,6,RENT,debt_consolidation,0.4349,26-40,F,south,0,train
52769,30654,0.6498,682,4.5,3,MORTGAGE,home_improvement,0.5911,41-60,F,east,1,train
91507,14331,0.197,649,7.9,3,MORTGAGE,major_purchase,0.4398,26-40,F,south,0,train
24827,9102,0.2458,731,12.7,8,RENT,major_purchase,0.6355,41-60,F,east,1,train
58419,19429,0.2903,708,2.1,7,MORTGAGE,medical,0.6137,26-40,M,east,0,validation
145755,84973,0.3812,623,5.8,6,MORTGAGE,small_business,0.1758,26-40,M,north,0,validation
57019,37331,0.75,600,7.4,6,MORTGAGE,home_improvement,0.7807,18-25,F,west,0,train
47024,9541,0.1391,813,4.5,6,MORTGAGE,debt_consolidation,0.4899,60+,F,east,0,test
54590,11285,0.2796,662,3.9,5,RENT,small_business,0.3611,18-25,M,south,1,train
36267,4995,0.1606,753,3.1,5,RENT,debt_consolidation,0.4891,26-40,M,south,0,validation
36973,19587,0.6215,745,8.0,5,RENT,major_purchase,0.4427,18-25,F,south,1,validation
93834,56713,0.7256,734,6.1,6,OWN,major_purchase,0.4277,41-60,F,south,0,train
36597,18109,0.5205,754,12.2,5,MORTGAGE,major_purchase,0.5339,26-40,M,east,0,train
85291,41160,0.5485,689,7.3,3,RENT,small_business,0.6094,18-25,M,east,1,train
35025,9630,0.1551,658,7.1,4,RENT,major_purchase,0.5063,26-40,F,south,0,train
36505,7474,0.1081,718,11.3,3,RENT,debt_consolidation,0.5043,41-60,M,south,0,train
90214,20020,0.2198,783,9.1,2,RENT,major_purchase,0.5232,41-60,M,south,0,train
24034,4947,0.2384,734,3.1,8,OWN,medical,0.2718,41-60,M,north,0,train
34491,5214,0.083,671,4.7,10,OWN,home_improvement,0.4521,26-40,F,south,0,train
44030,26297,0.5321,720,8.2,5,RENT,debt_consolidation,0.6807,26-40,M,east,1,test
112255,7510,0.0596,687,4.1,4,RENT,debt_consolidation,0.8626,41-60,F,west,0,train
55888,34720,0.4234,655,9.7,9,MORTGAGE,home_improvement,0.3321,41-60,F,south,0,train
72537,5642,0.0923,553,3.0,4,MORTGAGE,home_improvement,0.2488,26-40,M,north,1,test
42528,11160,0.1983,628,6.3,4,MORTGAGE,major_purchase,0.854,41-60,F,west,0,train
56924,36462,0.6809,683,5.3,2,RENT,home_improvement,0.1769,41-60,F,north,1,train
49321,17711,0.4645,631,8.5,7,RENT,home_improvement,0.7502,60+,M,west,1,train
65627,8067,0.0773,694,2.1,4,MORTGAGE,debt_consolidation,0.6496,41-60,M,east,0,train
41294,17450,0.4187,764,5.5,3,OWN,debt_consolidation,0.5772,41-60,F,east,1,train
45478,20577,0.5125,606,8.9,5,MORTGAGE,major_purchase,0.7993,41-60,F,west,0,validation
69806,26389,0.2375,698,19.3,3,RENT,major_purchase,0.8377,60+,F,west,1,train
76277,39682,0.6816,664,5.0,6,OWN,home_improvement,0.4313,41-60,M,south,0,train
75676,10778,0.1528,589,2.5,2,OWN,debt_consolidation,0.6807,26-40,M,east,1,train
50548,31288,0.5706,796,5.6,5,RENT,major_purchase,0.1745,60+,M,north,0,train
39399,20050,0.6801,687,6.2,6,MORTGAGE,home_improvement,0.6502,26-40,F,east,1,train
70548,27840,0.2431,737,7.3,3,OWN,debt_consolidation,0.7236,26-40,F,west,1,validation
30167,10512,0.3564,628,5.3,6,RENT,major_purchase,0.4577,26-40,M,south,1,train
31812,8487,0.3639,699,9.1,8,OWN,major_purchase,0.6613,18-25,M,east,1,train
38458,4823,0.1325,671,7.1,6,MORTGAGE,debt_consolidation,0.4071,41-60,M,south,0,validation
64886,24775,0.2313,721,4.1,3,RENT,major_purchase,0.3644,60+,M,south,0,train
49981,19279,0.2943,783,3.3,6,RENT,major_purchase,0.4284,60+,F,south,1,validation
44854,28169,0.3865,732,4.3,2,RENT,home_improvement,0.4363,41-60,F,south,1,train
91477,25898,0.1609,666,3.7,4,MORTGAGE,debt_consolidation,0.2407,41-60,M,north,0,train
18077,8567,0.4721,715,6.9,4,RENT,debt_consolidation,0.817,41-60,M,west,1,train
32084,9652,0.2781,682,12.3,4,MORTGAGE,major_purchase,0.7892,60+,F,west,0,train
54964,33332,0.7264,586,1.9,5,OWN,small_business,0.4521,41-60,M,south,0,test
39593,15298,0.3969,632,15.2,8,OWN,debt_consolidation,0.6103,41-60,M,east,1,train
28079,13020,0.3312,576,1.2,7,RENT,debt_consolidation,0.8843,60+,M,west,0,train
70319,14969,0.2448,673,2.9,4,RENT,small_business,0.4934,26-40,F,south,0,train
30085,8150,0.2597,651,10.4,4,OWN,major_purchase,0.946,26-40,F,west,0,test
31902,15274,0.349,639,13.8,6,MORTGAGE,debt_consolidation,0.202,18-25,F,north,0,train
30449,11690,0.2939,790,9.2,6,MORTGAGE,medical,0.8731,41-60,M,west,0,train
57692,21208,0.4679,653,8.3,3,MORTGAGE,home_improvement,0.2293,41-60,F,north,0,train
89928,55443,0.46,767,10.2,4,OWN,home_improvement,0.6949,18-25,M,west,1,test
33709,6436,0.1798,709,5.3,7,RENT,debt_consolidation,0.8273,26-40,F,west,1,train
62921,17014,0.255,732,1.4,5,OWN,debt_consolidation,0.7736,41-60,M,west,1,train
97738,58440,0.6818,690,4.1,8,MORTGAGE,debt_consolidation,0.6194,41-60,M,east,0,test
77270,46077,0.4262,703,4.9,3,RENT,small_business,0.5121,18-25,M,south,0,validation
72928,20063,0.2797,606,4.9,7,MORTGAGE,home_improvement,0.7716,60+,F,west,0,train
107962,26085,0.242,768,7.9,3,RENT,home_improvement,0.7934,18-25,M,west,0,train
45593,25662,0.3119,617,6.3,7,RENT,debt_consolidation,0.7666,26-40,M,east,1,test
48828,21126,0.359,578,13.6,2,MORTGAGE,home_improvement,0.6056,41-60,M,east,0,test
21316,10486,0.328,761,11.5,7,OWN,debt_consolidation,0.4285,18-25,F,south,1,train
49603,26103,0.3352,757,7.0,4,OWN,home_improvement,0.1392,60+,M,north,0,train
58778,20634,0.3797,715,12.7,5,RENT,medical,0.4636,41-60,F,south,1,train
58847,18465,0.3783,652,1.1,2,OWN,home_improvement,0.8405,41-60,M,west,1,train
59751,10080,0.1104,635,5.2,7,MORTGAGE,home_improvement,0.4373,41-60,M,south,0,validation
